,championId,pickTurn,teamId,metadata.matchId
631,202,2,100,LA1_1016974156
632,236,3,100,LA1_1016974156
633,234,4,100,LA1_1016974156
634,122,6,200,LA1_1016974156
635,33,7,200,LA1_1016974156
636,157,8,200,LA1_1016974156
637,555,9,200,LA1_1016974156
638,360,10,200,LA1_1016974156
639,34,1,100,LA1_1016981910
640,122,2,100,LA1_1016981910
641,80,3,100,LA1_1016981910
642,25,4,100,LA1_1016981910
643,18,5,100,LA1_1016981910
644,555,6,200,LA1_1016981910
645,360,7,200,LA1_1016981910
646,122,8,200,LA1_1016981910
647,8,9,200,LA1_1016981910
648,254,10,200,LA1_1016981910
649,82,1,100,LA1_1016929920
650,157,2,100,LA1_1016929920
651,122,3,100,LA1_1016929920
652,145,4,100,LA1_1016929920
653,104,5,100,LA1_1016929920
654,555,6,200,LA1_1016929920
655,11,7,200,LA1_1016929920
656,119,8,200,LA1_1016929920
657,19,9,200,LA1_1016929920
658,360,10,200,LA1_1016929920
659,555,1,100,LA1_1016318594
660,360,2,100,LA1_1016318594
661,11,3,100,LA1_1016318594
662,238,4,100,LA1_1016318594
663,89,5,100,LA1_1016318594
664,18,6,200,LA1_1016318594
665,25,7,200,LA1_1016318594
666,875,8,200,LA1_1016318594
667,82,9,200,LA1_1016318594
668,234,10,200,LA1_1016318594
669,360,1,100,LA1_1016296403
670,555,2,100,LA1_1016296403
671,106,3,100,LA1_1016296403
672,122,4,100,LA1_1016296403
673,238,5,100,LA1_1016296403
674,19,6,200,LA1_1016296403
675,555,7,200,LA1_1016296403
676,875,8,200,LA1_1016296403
677,104,10,200,LA1_1016296403
678,234,1,100,LA1_1016284215
679,67,2,100,LA1_1016284215
680,122,3,100,LA1_1016284215
681,555,4,100,LA1_1016284215
682,150,5,100,LA1_1016284215
683,141,6,200,LA1_1016284215
684,24,7,200,LA1_1016284215
685,360,8,200,LA1_1016284215
686,238,9,200,LA1_1016284215
687,555,10,200,LA1_1016284215
688,777,1,100,LA1_1016248368
689,86,2,100,LA1_1016248368
690,555,3,100,LA1_1016248368
691,84,4,100,LA1_1016248368
692,104,5,100,LA1_1016248368
693,147,6,200,LA1_1016248368
694,120,7,200,LA1_1016248368
695,266,8,200,LA1_1016248368
696,245,9,200,LA1_1016248368
697,25,10,200,LA1_1016248368
698,360,1,100,LA1_1016228826
699,777,2,100,LA1_1016228826
700,234,3,100,LA1_1016228826
701,555,4,100,LA1_1016228826
702,104,5,100,LA1_1016228826
703,105,6,200,LA1_1016228826
704,39,7,200,LA1_1016228826
705,25,8,200,LA1_1016228826
706,360,9,200,LA1_1016228826
707,11,10,200,LA1_1016228826
708,82,1,100,LA1_1016224540
709,555,2,100,LA1_1016224540
710,39,3,100,LA1_1016224540
711,147,4,100,LA1_1016224540
712,555,6,200,LA1_1016224540
713,114,7,200,LA1_1016224540
714,121,8,200,LA1_1016224540
715,777,9,200,LA1_1016224540
716,360,10,200,LA1_1016224540
717,24,1,100,LA1_1014969276
718,105,2,100,LA1_1014969276
719,122,3,100,LA1_1014969276
720,555,4,100,LA1_1014969276
721,21,5,100,LA1_1014969276
722,157,6,200,LA1_1014969276
723,64,7,200,LA1_1014969276
724,67,8,200,LA1_1014969276
725,51,9,200,LA1_1014969276
726,89,10,200,LA1_1014969276
727,235,1,100,LA1_1013718669
728,3,2,100,LA1_1013718669
729,75,3,100,LA1_1013718669
730,114,4,100,LA1_1013718669
731,164,5,100,LA1_1013718669
732,147,6,200,LA1_1013718669
733,555,7,200,LA1_1013718669
734,114,8,200,LA1_1013718669
735,121,9,200,LA1_1013718669
736,90,10,200,LA1_1013718669
737,141,1,100,LA1_1081094920
738,89,2,100,LA1_1081094920
739,360,3,100,LA1_1081094920
740,82,4,100,LA1_1081094920
741,55,5,100,LA1_1081094920
742,238,6,200,LA1_1081094920
743,6,7,200,LA1_1081094920
744,18,8,200,LA1_1081094920
745,25,9,200,LA1_1081094920
746,33,10,200,LA1_1081094920
747,238,1,100,LA1_1080948396
748,555,2,100,LA1_1080948396
749,27,3,100,LA1_1080948396
750,235,4,100,LA1_1080948396
751,234,5,100,LA1_1080948396
752,141,6,200,LA1_1080948396
753,122,7,200,LA1_1080948396
754,360,8,200,LA1_1080948396
755,11,9,200,LA1_1080948396
756,350,10,200,LA1_1080948396
757,555,1,100,LA1_1080914103
758,11,2,100,LA1_1080914103
759,145,3,100,LA1_1080914103
760,74,4,100,LA1_1080914103
761,106,5,100,LA1_1080914103
762,777,6,200,LA1_1080914103
763,119,7,200,LA1_1080914103
764,25,8,200,LA1_1080914103
765,11,9,200,LA1_1080914103
766,106,10,200,LA1_1080914103
767,11,1,100,LA1_1080911704
768,53,2,100,LA1_1080911704
769,51,3,100,LA1_1080911704
770,234,4,100,LA1_1080911704
771,223,5,100,LA1_1080911704
772,25,6,200,LA1_1080911704
773,238,7,200,LA1_1080911704
774,82,8,200,LA1_1080911704
775,106,9,200,LA1_1080911704
776,29,10,200,LA1_1080911704
777,235,1,100,LA1_1080766685
778,236,2,100,LA1_1080766685
779,75,3,100,LA1_1080766685
780,523,4,100,LA1_1080766685
781,-1,5,100,LA1_1080766685
782,235,6,200,LA1_1080766685
783,7,7,200,LA1_1080766685
784,131,8,200,LA1_1080766685
785,555,9,200,LA1_1080766685
786,25,10,200,LA1_1080766685
787,875,1,100,LA1_1080565446
788,145,2,100,LA1_1080565446
789,84,3,100,LA1_1080565446
790,11,4,100,LA1_1080565446
791,89,5,100,LA1_1080565446
792,6,6,200,LA1_1080565446
793,111,7,200,LA1_1080565446
794,360,8,200,LA1_1080565446
795,99,9,200,LA1_1080565446
796,24,10,200,LA1_1080565446
797,75,1,100,LA1_1080570981
798,131,2,100,LA1_1080570981
799,238,3,100,LA1_1080570981
800,25,4,100,LA1_1080570981
801,29,5,100,LA1_1080570981
802,555,6,200,LA1_1080570981
803,33,7,200,LA1_1080570981
804,6,8,200,LA1_1080570981
805,202,9,200,LA1_1080570981
806,25,10,200,LA1_1080570981
807,51,1,100,LA1_1080246504
808,517,2,100,LA1_1080246504
809,17,3,100,LA1_1080246504
810,11,4,100,LA1_1080246504
811,360,5,100,LA1_1080246504
812,63,6,200,LA1_1080246504
813,555,7,200,LA1_1080246504
814,238,8,200,LA1_1080246504
815,106,9,200,LA1_1080246504
